Step,Living Noodles,Dead Noodles,Age,Health,Size,Speed,Sight,View,Rep,Loss,Gen,Ages,Gens
91300,17,636,3507.3529411764707,232.0591176470584,15.058823529411766,8.764705882352942,108.29411764705885,134.35294117647058,21.294117647058822,79.23529411764707,28.882352941176467,"[7330, 7330, 6832, 6830, 6830, 5330, 3332, 3331, 2829, 2332, 1831, 1332, 1331, 1331, 831, 332, 331]","[28, 28, 30, 28, 28, 28, 30, 29, 27, 30, 29, 30, 29, 29, 29, 30, 29]"
91350,17,636,3557.3529411764707,231.36499999999958,15.058823529411766,8.764705882352942,108.29411764705885,134.35294117647058,21.294117647058822,79.23529411764707,28.882352941176467,"[7380, 7380, 6882, 6880, 6880, 5380, 3382, 3381, 2879, 2382, 1881, 1382, 1381, 1381, 881, 382, 381]","[28, 28, 30, 28, 28, 28, 30, 29, 27, 30, 29, 30, 29, 29, 29, 30, 29]"
91400,17,636,3607.3529411764707,225.0594117647054,15.058823529411766,8.764705882352942,108.29411764705885,134.35294117647058,21.294117647058822,79.23529411764707,28.882352941176467,"[7430, 7430, 6932, 6930, 6930, 5430, 3432, 3431, 2929, 2432, 1931, 1432, 1431, 1431, 931, 432, 431]","[28, 28, 30, 28, 28, 28, 30, 29, 27, 30, 29, 30, 29, 29, 29, 30, 29]"
91450,17,636,3657.3529411764707,219.68441176470512,15.058823529411766,8.764705882352942,108.29411764705885,134.35294117647058,21.294117647058822,79.23529411764707,28.882352941176467,"[7480, 7480, 6982, 6980, 6980, 5480, 3482, 3481, 2979, 2482, 1981, 1482, 1481, 1481, 981, 482, 481]","[28, 28, 30, 28, 28, 28, 30, 29, 27, 30, 29, 30, 29, 29, 29, 30, 29]"
91500,23,637,2726.7391304347825,201.7276086956518,15.304347826086955,8.695652173913043,108.04347826086956,132.0,21.52173913043478,79.30434782608695,29.08695652173913,"[7530, 7530, 7032, 7030, 7030, 5530, 3532, 3531, 3029, 2532, 2031, 1532, 1531, 1531, 1031, 531, 33, 33, 32, 32, 31, 31, 30]","[28, 28, 30, 28, 28, 28, 30, 29, 27, 30, 29, 30, 29, 29, 29, 29, 31, 31, 30, 30, 29, 29, 28]"
91550,23,637,2776.7391304347825,250.68217391304302,15.304347826086955,8.695652173913043,108.04347826086956,132.0,21.52173913043478,79.30434782608695,29.08695652173913,"[7580, 7580, 7082, 7080, 7080, 5580, 3582, 3581, 3079, 2582, 2081, 1582, 1581, 1581, 1081, 581, 83, 83, 82, 82, 81, 81, 80]","[28, 28, 30, 28, 28, 28, 30, 29, 27, 30, 29, 30, 29, 29, 29, 29, 31, 31, 30, 30, 29, 29, 28]"
91600,23,637,2826.7391304347825,216.89739130434708,15.304347826086955,8.695652173913043,108.04347826086956,132.0,21.52173913043478,79.30434782608695,29.08695652173913,"[7630, 7630, 7132, 7130, 7130, 5630, 3632, 3631, 3129, 2632, 2131, 1632, 1631, 1631, 1131, 631, 133, 133, 132, 132, 131, 131, 130]","[28, 28, 30, 28, 28, 28, 30, 29, 27, 30, 29, 30, 29, 29, 29, 29, 31, 31, 30, 30, 29, 29, 28]"
91650,23,637,2876.7391304347825,178.98217391304274,15.304347826086955,8.695652173913043,108.04347826086956,132.0,21.52173913043478,79.30434782608695,29.08695652173913,"[7680, 7680, 7182, 7180, 7180, 5680, 3682, 3681, 3179, 2682, 2181, 1682, 1681, 1681, 1181, 681, 183, 183, 182, 182, 181, 181, 180]","[28, 28, 30, 28, 28, 28, 30, 29, 27, 30, 29, 30, 29, 29, 29, 29, 31, 31, 30, 30, 29, 29, 28]"
91700,22,638,3003.818181818182,176.16454545454476,15.272727272727273,8.636363636363637,108.04545454545456,132.86363636363637,21.40909090909091,79.0909090909091,29.09090909090909,"[7730, 7730, 7232, 7230, 7230, 5730, 3732, 3731, 3229, 2732, 2231, 1732, 1731, 1731, 731, 233, 233, 232, 232, 231, 231, 230]","[28, 28, 30, 28, 28, 28, 30, 29, 27, 30, 29, 30, 29, 29, 29, 31, 31, 30, 30, 29, 29, 28]"
91750,22,638,3053.818181818182,178.34522727272662,15.272727272727273,8.636363636363637,108.04545454545456,132.86363636363637,21.40909090909091,79.0909090909091,29.09090909090909,"[7780, 7780, 7282, 7280, 7280, 5780, 3782, 3781, 3279, 2782, 2281, 1782, 1781, 1781, 781, 283, 283, 282, 282, 281, 281, 280]","[28, 28, 30, 28, 28, 28, 30, 29, 27, 30, 29, 30, 29, 29, 29, 31, 31, 30, 30, 29, 29, 28]"
91800,22,638,3103.818181818182,164.44522727272664,15.272727272727273,8.636363636363637,108.04545454545456,132.86363636363637,21.40909090909091,79.0909090909091,29.09090909090909,"[7830, 7830, 7332, 7330, 7330, 5830, 3832, 3831, 3329, 2832, 2331, 1832, 1831, 1831, 831, 333, 333, 332, 332, 331, 331, 330]","[28, 28, 30, 28, 28, 28, 30, 29, 27, 30, 29, 30, 29, 29, 29, 31, 31, 30, 30, 29, 29, 28]"
91850,22,638,3153.818181818182,169.3993181818174,15.272727272727273,8.636363636363637,108.04545454545456,132.86363636363637,21.40909090909091,79.0909090909091,29.09090909090909,"[7880, 7880, 7382, 7380, 7380, 5880, 3882, 3881, 3379, 2882, 2381, 1882, 1881, 1881, 881, 383, 383, 382, 382, 381, 381, 380]","[28, 28, 30, 28, 28, 28, 30, 29, 27, 30, 29, 30, 29, 29, 29, 31, 31, 30, 30, 29, 29, 28]"
91900,21,639,3193.095238095238,174.88404761904675,15.238095238095234,8.666666666666666,108.04761904761904,132.52380952380952,21.285714285714285,79.0,29.190476190476193,"[7930, 7930, 7432, 7430, 7430, 5930, 3932, 3931, 2932, 2431, 1932, 1931, 1931, 931, 433, 433, 432, 432, 431, 431, 430]","[28, 28, 30, 28, 28, 28, 30, 29, 30, 29, 30, 29, 29, 29, 31, 31, 30, 30, 29, 29, 28]"
91950,18,642,3314.5,210.42194444444382,15.222222222222221,9.0,109.61111111111113,131.83333333333334,21.777777777777782,80.27777777777777,29.16666666666667,"[7980, 7980, 7482, 7480, 5980, 3982, 3981, 2982, 2481, 1982, 1981, 1981, 981, 483, 482, 482, 481, 480]","[28, 28, 30, 28, 28, 30, 29, 30, 29, 30, 29, 29, 29, 31, 30, 30, 29, 28]"
92000,24,642,2531.5416666666665,203.41062499999958,15.166666666666664,9.083333333333334,111.08333333333331,131.08333333333334,21.79166666666667,80.5,29.54166666666667,"[8030, 8030, 7532, 7530, 6030, 4032, 4031, 3032, 2531, 2032, 2031, 2031, 1031, 533, 532, 532, 531, 530, 33, 33, 33, 33, 32, 32]","[28, 28, 30, 28, 28, 30, 29, 30, 29, 30, 29, 29, 29, 31, 30, 30, 29, 28, 31, 31, 31, 31, 30, 30]"
92050,24,642,2581.5416666666665,233.18541666666655,15.166666666666664,9.083333333333334,111.08333333333331,131.08333333333334,21.79166666666667,80.5,29.54166666666667,"[8080, 8080, 7582, 7580, 6080, 4082, 4081, 3082, 2581, 2082, 2081, 2081, 1081, 583, 582, 582, 581, 580, 83, 83, 83, 83, 82, 82]","[28, 28, 30, 28, 28, 30, 29, 30, 29, 30, 29, 29, 29, 31, 30, 30, 29, 28, 31, 31, 31, 31, 30, 30]"
92100,23,643,2479.4347826086955,210.60739130434737,15.130434782608695,9.08695652173913,111.21739130434784,131.30434782608697,21.695652173913047,80.43478260869566,29.608695652173914,"[8130, 8130, 7632, 7630, 4132, 4131, 3132, 2631, 2132, 2131, 2131, 1131, 633, 632, 632, 631, 630, 133, 133, 133, 133, 132, 132]","[28, 28, 30, 28, 30, 29, 30, 29, 30, 29, 29, 29, 31, 30, 30, 29, 28, 31, 31, 31, 31, 30, 30]"
92150,22,644,2636.1363636363635,192.24477272727225,15.227272727272727,9.090909090909092,110.77272727272728,130.54545454545453,21.954545454545453,80.61363636363636,29.59090909090909,"[8180, 8180, 7682, 7680, 4182, 4181, 3182, 2681, 2182, 2181, 2181, 1181, 683, 682, 682, 681, 680, 183, 183, 183, 183, 182]","[28, 28, 30, 28, 30, 29, 30, 29, 30, 29, 29, 29, 31, 30, 30, 29, 28, 31, 31, 31, 31, 30]"
92200,21,645,2803.0,179.12023809523754,15.190476190476188,9.095238095238095,110.90476190476191,131.28571428571428,21.952380952380953,80.64285714285714,29.57142857142857,"[8230, 8230, 7732, 7730, 4232, 4231, 3232, 2731, 2232, 2231, 2231, 1231, 733, 732, 732, 731, 730, 233, 233, 233, 233]","[28, 28, 30, 28, 30, 29, 30, 29, 30, 29, 29, 29, 31, 30, 30, 29, 28, 31, 31, 31, 31]"
92250,21,645,2853.0,176.57166666666606,15.190476190476188,9.095238095238095,110.90476190476191,131.28571428571428,21.952380952380953,80.64285714285714,29.57142857142857,"[8280, 8280, 7782, 7780, 4282, 4281, 3282, 2781, 2282, 2281, 2281, 1281, 783, 782, 782, 781, 780, 283, 283, 283, 283]","[28, 28, 30, 28, 30, 29, 30, 29, 30, 29, 29, 29, 31, 30, 30, 29, 28, 31, 31, 31, 31]"
92300,20,646,2631.65,195.90199999999942,15.15,9.2,112.0,130.95,22.1,81.025,29.65,"[8330, 7832, 7830, 4332, 4331, 3332, 2831, 2332, 2331, 2331, 1331, 833, 832, 832, 831, 830, 333, 333, 333, 333]","[28, 30, 28, 30, 29, 30, 29, 30, 29, 29, 29, 31, 30, 30, 29, 28, 31, 31, 31, 31]"
92350,20,646,2681.65,181.8047499999993,15.15,9.2,112.0,130.95,22.1,81.025,29.65,"[8380, 7882, 7880, 4382, 4381, 3382, 2881, 2382, 2381, 2381, 1381, 883, 882, 882, 881, 880, 383, 383, 383, 383]","[28, 30, 28, 30, 29, 30, 29, 30, 29, 29, 29, 31, 30, 30, 29, 28, 31, 31, 31, 31]"
92400,20,646,2731.65,173.89649999999938,15.15,9.2,112.0,130.95,22.1,81.025,29.65,"[8430, 7932, 7930, 4432, 4431, 3432, 2931, 2432, 2431, 2431, 1431, 933, 932, 932, 931, 930, 433, 433, 433, 433]","[28, 30, 28, 30, 29, 30, 29, 30, 29, 29, 29, 31, 30, 30, 29, 28, 31, 31, 31, 31]"
92450,18,648,2898.388888888889,211.7494444444439,15.055555555555555,9.166666666666666,112.44444444444444,131.5,22.0,80.80555555555556,29.722222222222218,"[8480, 7982, 7980, 4482, 4481, 3482, 2981, 2482, 2481, 1481, 983, 982, 982, 980, 483, 483, 483, 483]","[28, 30, 28, 30, 29, 30, 29, 30, 29, 29, 31, 30, 30, 28, 31, 31, 31, 31]"
92500,20,648,2656.75,200.11824999999916,15.15,9.2,112.4,131.4,22.3,81.225,29.75,"[8530, 8032, 8030, 4532, 4531, 3532, 3031, 2532, 2531, 1531, 1033, 1032, 1032, 1030, 533, 533, 533, 533, 33, 31]","[28, 30, 28, 30, 29, 30, 29, 30, 29, 29, 31, 30, 30, 28, 31, 31, 31, 31, 31, 29]"
92550,20,648,2706.75,247.35499999999962,15.15,9.2,112.4,131.4,22.3,81.225,29.75,"[8580, 8082, 8080, 4582, 4581, 3582, 3081, 2582, 2581, 1581, 1083, 1082, 1082, 1080, 583, 583, 583, 583, 83, 81]","[28, 30, 28, 30, 29, 30, 29, 30, 29, 29, 31, 30, 30, 28, 31, 31, 31, 31, 31, 29]"
92600,20,648,2756.75,209.1274999999994,15.15,9.2,112.4,131.4,22.3,81.225,29.75,"[8630, 8132, 8130, 4632, 4631, 3632, 3131, 2632, 2631, 1631, 1133, 1132, 1132, 1130, 633, 633, 633, 633, 133, 131]","[28, 30, 28, 30, 29, 30, 29, 30, 29, 29, 31, 30, 30, 28, 31, 31, 31, 31, 31, 29]"
92650,19,649,2918.5263157894733,183.080263157894,15.157894736842106,9.210526315789474,111.94736842105264,131.57894736842104,22.36842105263158,81.3157894736842,29.684210526315788,"[8680, 8182, 8180, 4682, 4681, 3682, 3181, 2682, 2681, 1681, 1183, 1182, 1182, 1180, 683, 683, 683, 183, 181]","[28, 30, 28, 30, 29, 30, 29, 30, 29, 29, 31, 30, 30, 28, 31, 31, 31, 31, 29]"
92700,19,649,2968.5263157894733,173.06078947368337,15.157894736842106,9.210526315789474,111.94736842105264,131.57894736842104,22.36842105263158,81.3157894736842,29.684210526315788,"[8730, 8232, 8230, 4732, 4731, 3732, 3231, 2732, 2731, 1731, 1233, 1232, 1232, 1230, 733, 733, 733, 233, 231]","[28, 30, 28, 30, 29, 30, 29, 30, 29, 29, 31, 30, 30, 28, 31, 31, 31, 31, 29]"
92750,18,650,3115.1111111111113,195.02888888888856,15.111111111111109,9.277777777777779,112.16666666666669,131.38888888888889,22.277777777777782,81.3888888888889,29.777777777777782,"[8780, 8282, 8280, 4782, 4781, 3782, 3281, 2782, 2781, 1781, 1283, 1282, 1282, 783, 783, 783, 283, 281]","[28, 30, 28, 30, 29, 30, 29, 30, 29, 29, 31, 30, 30, 31, 31, 31, 31, 29]"
92800,18,650,3165.1111111111113,209.8533333333332,15.111111111111109,9.277777777777779,112.16666666666669,131.38888888888889,22.277777777777782,81.3888888888889,29.777777777777782,"[8830, 8332, 8330, 4832, 4831, 3832, 3331, 2832, 2831, 1831, 1333, 1332, 1332, 833, 833, 833, 333, 331]","[28, 30, 28, 30, 29, 30, 29, 30, 29, 29, 31, 30, 30, 31, 31, 31, 31, 29]"
92850,17,651,3381.8235294117653,206.44764705882355,15.058823529411766,9.294117647058824,112.41176470588236,131.1764705882353,22.176470588235293,81.29411764705883,29.823529411764714,"[8880, 8382, 8380, 4882, 4881, 3882, 3381, 2882, 2881, 1881, 1383, 1382, 1382, 883, 883, 883, 383]","[28, 30, 28, 30, 29, 30, 29, 30, 29, 29, 31, 30, 30, 31, 31, 31, 31]"
92900,16,652,3525.625,232.9834375000003,15.0,9.4375,113.875,130.25,22.375,81.75,29.875,"[8930, 8432, 8430, 4932, 4931, 3932, 3431, 2932, 2931, 1433, 1432, 1432, 933, 933, 933, 433]","[28, 30, 28, 30, 29, 30, 29, 30, 29, 31, 30, 30, 31, 31, 31, 31]"
92950,16,652,3575.625,227.96343750000025,15.0,9.4375,113.875,130.25,22.375,81.75,29.875,"[8980, 8482, 8480, 4982, 4981, 3982, 3481, 2982, 2981, 1483, 1482, 1482, 983, 983, 983, 483]","[28, 30, 28, 30, 29, 30, 29, 30, 29, 31, 30, 30, 31, 31, 31, 31]"
93000,18,652,3226.444444444445,210.6938888888888,14.833333333333336,9.444444444444443,114.22222222222223,131.0,22.11111111111111,81.47222222222223,30.0,"[9030, 8532, 8530, 5032, 5031, 4032, 3531, 3032, 3031, 1533, 1532, 1532, 1033, 1033, 1033, 533, 34, 32]","[28, 30, 28, 30, 29, 30, 29, 30, 29, 31, 30, 30, 31, 31, 31, 31, 32, 30]"
93050,17,653,2964.3529411764707,267.35705882352903,14.882352941176471,9.588235294117649,115.11764705882355,130.52941176470586,22.411764705882355,82.1470588235294,30.0,"[9080, 8580, 5082, 5081, 4082, 3581, 3082, 3081, 1583, 1582, 1582, 1083, 1083, 1083, 583, 84, 82]","[28, 28, 30, 29, 30, 29, 30, 29, 31, 30, 30, 31, 31, 31, 31, 32, 30]"
93100,17,653,3014.3529411764707,232.421764705882,14.882352941176471,9.588235294117649,115.11764705882355,130.52941176470586,22.411764705882355,82.1470588235294,30.0,"[9130, 8630, 5132, 5131, 4132, 3631, 3132, 3131, 1633, 1632, 1632, 1133, 1133, 1133, 633, 134, 132]","[28, 28, 30, 29, 30, 29, 30, 29, 31, 30, 30, 31, 31, 31, 31, 32, 30]"
93150,17,653,3064.3529411764707,199.38117647058783,14.882352941176471,9.588235294117649,115.11764705882355,130.52941176470586,22.411764705882355,82.1470588235294,30.0,"[9180, 8680, 5182, 5181, 4182, 3681, 3182, 3181, 1683, 1682, 1682, 1183, 1183, 1183, 683, 184, 182]","[28, 28, 30, 29, 30, 29, 30, 29, 31, 30, 30, 31, 31, 31, 31, 32, 30]"
93200,17,653,3114.3529411764707,199.8229411764703,14.882352941176471,9.588235294117649,115.11764705882355,130.52941176470586,22.411764705882355,82.1470588235294,30.0,"[9230, 8730, 5232, 5231, 4232, 3731, 3232, 3231, 1733, 1732, 1732, 1233, 1233, 1233, 733, 234, 232]","[28, 28, 30, 29, 30, 29, 30, 29, 31, 30, 30, 31, 31, 31, 31, 32, 30]"
93250,17,653,3164.3529411764707,194.9299999999997,14.882352941176471,9.588235294117649,115.11764705882355,130.52941176470586,22.411764705882355,82.1470588235294,30.0,"[9280, 8780, 5282, 5281, 4282, 3781, 3282, 3281, 1783, 1782, 1782, 1283, 1283, 1283, 783, 284, 282]","[28, 28, 30, 29, 30, 29, 30, 29, 31, 30, 30, 31, 31, 31, 31, 32, 30]"
93300,16,654,2832.125,193.05750000000026,15.0,9.625,114.75,129.4375,22.625,82.4375,30.125,"[8830, 5332, 5331, 4332, 3831, 3332, 3331, 1833, 1832, 1832, 1333, 1333, 1333, 833, 334, 332]","[28, 30, 29, 30, 29, 30, 29, 31, 30, 30, 31, 31, 31, 31, 32, 30]"
93350,16,654,2882.125,217.258125,15.0,9.625,114.75,129.4375,22.625,82.4375,30.125,"[8880, 5382, 5381, 4382, 3881, 3382, 3381, 1883, 1882, 1882, 1383, 1383, 1383, 883, 384, 382]","[28, 30, 29, 30, 29, 30, 29, 31, 30, 30, 31, 31, 31, 31, 32, 30]"
93400,16,654,2932.125,200.90531249999984,15.0,9.625,114.75,129.4375,22.625,82.4375,30.125,"[8930, 5432, 5431, 4432, 3931, 3432, 3431, 1933, 1932, 1932, 1433, 1433, 1433, 933, 434, 432]","[28, 30, 29, 30, 29, 30, 29, 31, 30, 30, 31, 31, 31, 31, 32, 30]"
93450,16,654,2982.125,200.15062499999974,15.0,9.625,114.75,129.4375,22.625,82.4375,30.125,"[8980, 5482, 5481, 4482, 3981, 3482, 3481, 1983, 1982, 1982, 1483, 1483, 1483, 983, 484, 482]","[28, 30, 29, 30, 29, 30, 29, 31, 30, 30, 31, 31, 31, 31, 32, 30]"
93500,21,655,2246.714285714286,203.91880952380887,14.952380952380953,9.666666666666666,115.5238095238095,129.52380952380952,22.619047619047624,82.66666666666667,30.42857142857143,"[9030, 5532, 5531, 4532, 4031, 3532, 3531, 2033, 2032, 2032, 1533, 1533, 1033, 534, 532, 34, 34, 34, 33, 33, 32]","[28, 30, 29, 30, 29, 30, 29, 31, 30, 30, 31, 31, 31, 32, 30, 32, 32, 32, 31, 31, 30]"
93550,20,656,2307.45,250.09924999999984,14.85,9.65,115.9,130.35,22.55,82.525,30.45,"[9080, 5582, 5581, 4582, 4081, 3582, 3581, 2083, 2082, 1583, 1583, 1083, 584, 582, 84, 84, 84, 83, 83, 82]","[28, 30, 29, 30, 29, 30, 29, 31, 30, 31, 31, 31, 32, 30, 32, 32, 32, 31, 31, 30]"
93600,20,656,2357.45,221.3207499999997,14.85,9.65,115.9,130.35,22.55,82.525,30.45,"[9130, 5632, 5631, 4632, 4131, 3632, 3631, 2133, 2132, 1633, 1633, 1133, 634, 632, 134, 134, 134, 133, 133, 132]","[28, 30, 29, 30, 29, 30, 29, 31, 30, 31, 31, 31, 32, 30, 32, 32, 32, 31, 31, 30]"
93650,19,657,2524.4736842105262,194.8478947368417,14.842105263157894,9.631578947368421,116.05263157894736,130.57894736842104,22.52631578947368,82.47368421052632,30.36842105263158,"[9180, 5682, 5681, 4682, 4181, 3682, 3681, 2183, 2182, 1683, 1683, 1183, 684, 682, 184, 184, 183, 183, 182]","[28, 30, 29, 30, 29, 30, 29, 31, 30, 31, 31, 31, 32, 30, 32, 32, 31, 31, 30]"
93700,19,657,2574.4736842105262,185.73947368421008,14.842105263157894,9.631578947368421,116.05263157894736,130.57894736842104,22.52631578947368,82.47368421052632,30.36842105263158,"[9230, 5732, 5731, 4732, 4231, 3732, 3731, 2233, 2232, 1733, 1733, 1233, 734, 732, 234, 234, 233, 233, 232]","[28, 30, 29, 30, 29, 30, 29, 31, 30, 31, 31, 31, 32, 30, 32, 32, 31, 31, 30]"
93750,18,658,2754.5,185.96027777777718,14.777777777777779,9.666666666666666,116.05555555555556,129.94444444444446,22.5,82.3888888888889,30.277777777777782,"[9280, 5782, 5781, 4782, 4281, 3782, 3781, 2283, 2282, 1783, 1783, 1283, 784, 782, 284, 283, 283, 282]","[28, 30, 29, 30, 29, 30, 29, 31, 30, 31, 31, 31, 32, 30, 32, 31, 31, 30]"
93800,18,658,2804.5,184.41999999999942,14.777777777777779,9.666666666666666,116.05555555555556,129.94444444444446,22.5,82.3888888888889,30.277777777777782,"[9330, 5832, 5831, 4832, 4331, 3832, 3831, 2333, 2332, 1833, 1833, 1333, 834, 832, 334, 333, 333, 332]","[28, 30, 29, 30, 29, 30, 29, 31, 30, 31, 31, 31, 32, 30, 32, 31, 31, 30]"
93850,18,658,2854.5,191.7752777777773,14.777777777777779,9.666666666666666,116.05555555555556,129.94444444444446,22.5,82.3888888888889,30.277777777777782,"[9380, 5882, 5881, 4882, 4381, 3882, 3881, 2383, 2382, 1883, 1883, 1383, 884, 882, 384, 383, 383, 382]","[28, 30, 29, 30, 29, 30, 29, 31, 30, 31, 31, 31, 32, 30, 32, 31, 31, 30]"
93900,18,658,2904.5,190.7702777777771,14.777777777777779,9.666666666666666,116.05555555555556,129.94444444444446,22.5,82.3888888888889,30.277777777777782,"[9430, 5932, 5931, 4932, 4431, 3932, 3931, 2433, 2432, 1933, 1933, 1433, 934, 932, 434, 433, 433, 432]","[28, 30, 29, 30, 29, 30, 29, 31, 30, 31, 31, 31, 32, 30, 32, 31, 31, 30]"
93950,17,659,3099.8823529411766,203.0699999999993,14.647058823529413,9.647058823529411,115.88235294117645,130.94117647058823,22.411764705882355,82.1470588235294,30.235294117647058,"[9480, 5982, 5981, 4982, 4481, 3982, 3981, 2483, 2482, 1983, 1983, 1483, 984, 982, 484, 483, 482]","[28, 30, 29, 30, 29, 30, 29, 31, 30, 31, 31, 31, 32, 30, 32, 31, 30]"
94000,21,659,2556.285714285714,198.10190476190414,14.857142857142858,9.666666666666666,114.1904761904762,129.71428571428572,22.285714285714285,82.28571428571429,30.476190476190478,"[9530, 6032, 6031, 5032, 4531, 4032, 4031, 2533, 2532, 2033, 2033, 1533, 1034, 1032, 534, 533, 532, 35, 34, 33, 32]","[28, 30, 29, 30, 29, 30, 29, 31, 30, 31, 31, 31, 32, 30, 32, 31, 30, 33, 32, 31, 30]"
94050,20,660,2607.5,257.15299999999945,14.95,9.7,113.85,129.8,22.35,82.575,30.5,"[9580, 6082, 6081, 5082, 4581, 4082, 4081, 2583, 2083, 2083, 1583, 1084, 1082, 584, 583, 582, 85, 84, 83, 82]","[28, 30, 29, 30, 29, 30, 29, 31, 31, 31, 31, 32, 30, 32, 31, 30, 33, 32, 31, 30]"
94100,20,660,2657.5,221.62149999999917,14.95,9.7,113.85,129.8,22.35,82.575,30.5,"[9630, 6132, 6131, 5132, 4631, 4132, 4131, 2633, 2133, 2133, 1633, 1134, 1132, 634, 633, 632, 135, 134, 133, 132]","[28, 30, 29, 30, 29, 30, 29, 31, 31, 31, 31, 32, 30, 32, 31, 30, 33, 32, 31, 30]"
94150,20,660,2707.5,185.26399999999919,14.95,9.7,113.85,129.8,22.35,82.575,30.5,"[9680, 6182, 6181, 5182, 4681, 4182, 4181, 2683, 2183, 2183, 1683, 1184, 1182, 684, 683, 682, 185, 184, 183, 182]","[28, 30, 29, 30, 29, 30, 29, 31, 31, 31, 31, 32, 30, 32, 31, 30, 33, 32, 31, 30]"
94200,20,660,2757.5,173.1164999999992,14.95,9.7,113.85,129.8,22.35,82.575,30.5,"[9730, 6232, 6231, 5232, 4731, 4232, 4231, 2733, 2233, 2233, 1733, 1234, 1232, 734, 733, 732, 235, 234, 233, 232]","[28, 30, 29, 30, 29, 30, 29, 31, 31, 31, 31, 32, 30, 32, 31, 30, 33, 32, 31, 30]"
94250,20,660,2807.5,176.81549999999962,14.95,9.7,113.85,129.8,22.35,82.575,30.5,"[9780, 6282, 6281, 5282, 4781, 4282, 4281, 2783, 2283, 2283, 1783, 1284, 1282, 784, 783, 782, 285, 284, 283, 282]","[28, 30, 29, 30, 29, 30, 29, 31, 31, 31, 31, 32, 30, 32, 31, 30, 33, 32, 31, 30]"
94300,20,660,2857.5,164.4924999999996,14.95,9.7,113.85,129.8,22.35,82.575,30.5,"[9830, 6332, 6331, 5332, 4831, 4332, 4331, 2833, 2333, 2333, 1833, 1334, 1332, 834, 833, 832, 335, 334, 333, 332]","[28, 30, 29, 30, 29, 30, 29, 31, 31, 31, 31, 32, 30, 32, 31, 30, 33, 32, 31, 30]"
94350,19,661,3040.263157894737,179.96999999999997,15.0,9.68421052631579,115.26315789473685,130.31578947368422,22.26315789473684,82.65789473684211,30.36842105263158,"[9880, 6382, 6381, 5382, 4881, 4382, 4381, 2883, 2383, 2383, 1883, 1384, 1382, 884, 883, 882, 384, 383, 382]","[28, 30, 29, 30, 29, 30, 29, 31, 31, 31, 31, 32, 30, 32, 31, 30, 32, 31, 30]"
94400,19,661,3090.263157894737,169.33631578947362,15.0,9.68421052631579,115.26315789473685,130.31578947368422,22.26315789473684,82.65789473684211,30.36842105263158,"[9930, 6432, 6431, 5432, 4931, 4432, 4431, 2933, 2433, 2433, 1933, 1434, 1432, 934, 933, 932, 434, 433, 432]","[28, 30, 29, 30, 29, 30, 29, 31, 31, 31, 31, 32, 30, 32, 31, 30, 32, 31, 30]"
94450,16,664,3138.625,194.64124999999993,15.0,9.6875,115.0,129.75,22.0625,82.5,30.375,"[9980, 6482, 6481, 5482, 4981, 4482, 2483, 2483, 1484, 1482, 984, 983, 982, 484, 483, 482]","[28, 30, 29, 30, 29, 30, 31, 31, 32, 30, 32, 31, 30, 32, 31, 30]"
94500,19,665,2427.421052631579,213.77342105263145,15.210526315789476,9.789473684210526,117.10526315789473,129.68421052631578,22.315789473684212,83.39473684210526,30.684210526315788,"[10030, 6532, 6531, 5532, 4532, 2533, 2533, 1534, 1532, 1034, 1033, 1032, 534, 533, 532, 34, 34, 33, 33]","[28, 30, 29, 30, 30, 31, 31, 32, 30, 32, 31, 30, 32, 31, 30, 32, 32, 31, 31]"
94550,19,665,2477.421052631579,240.7505263157896,15.210526315789476,9.789473684210526,117.10526315789473,129.68421052631578,22.315789473684212,83.39473684210526,30.684210526315788,"[10080, 6582, 6581, 5582, 4582, 2583, 2583, 1584, 1582, 1084, 1083, 1082, 584, 583, 582, 84, 84, 83, 83]","[28, 30, 29, 30, 30, 31, 31, 32, 30, 32, 31, 30, 32, 31, 30, 32, 32, 31, 31]"
94600,19,665,2527.421052631579,224.90605263157863,15.210526315789476,9.789473684210526,117.10526315789473,129.68421052631578,22.315789473684212,83.39473684210526,30.684210526315788,"[10130, 6632, 6631, 5632, 4632, 2633, 2633, 1634, 1632, 1134, 1133, 1132, 634, 633, 632, 134, 134, 133, 133]","[28, 30, 29, 30, 30, 31, 31, 32, 30, 32, 31, 30, 32, 31, 30, 32, 32, 31, 31]"
94650,18,666,2682.722222222222,195.320833333333,15.166666666666664,9.833333333333334,118.27777777777777,129.88888888888889,22.444444444444446,83.6388888888889,30.722222222222218,"[10180, 6682, 6681, 5682, 4682, 2683, 2683, 1684, 1682, 1184, 1183, 1182, 684, 683, 184, 184, 183, 183]","[28, 30, 29, 30, 30, 31, 31, 32, 30, 32, 31, 30, 32, 31, 32, 32, 31, 31]"
94700,18,666,2732.722222222222,192.54222222222214,15.166666666666664,9.833333333333334,118.27777777777777,129.88888888888889,22.444444444444446,83.6388888888889,30.722222222222218,"[10230, 6732, 6731, 5732, 4732, 2733, 2733, 1734, 1732, 1234, 1233, 1232, 734, 733, 234, 234, 233, 233]","[28, 30, 29, 30, 30, 31, 31, 32, 30, 32, 31, 30, 32, 31, 32, 32, 31, 31]"
